,text,depresi
566,"Jadi gini lho, mas, mbak. Hanya karena saya punya fase depresi, bukan berarti saya hidup sengsara. Hanya saja terkadang hal kecil bisa membuat saya overthink dan sedih. Saya ga perlu rasa kasihan kamu. Apalagi sampe bilang saya trashy. Achievement saya sama kamu beda.",1
567,Ternyata saya termasuk orang depresi.....,1
568,"setelah mengalami depresi yang menyebabkan saya tak nafsu makan, akhirnya kini saya jadi kalap kalo makan, Alhamdulillah akhirnya doyan makan pic.twitter.com/iwZ2qhKyrk",1
569,"Saya sudah pernah masuk masa insecure sama penilaian org lain, takut salah dan jadi gak enakan. hasilnya malahan jadi overthinking bahkan depresi kepikiran apa yg dilakukan sampe orang bersikap gitu. Bahkan pernah ditolak perempuan karena dia sebel aku dikit dikit minta maaf (1)",1
570,Terima kasih semangatnya. Sangat membantu dan menenangkan saya yg sering depresi. Thanks so much @ BTS_AHC_IDN @ BTS_twt,1
571,"Masalahnya kadang ketika saya nangis2 ke mereka, mereka bingung kudu apa. Lha saya yg nangis aja bingung kenapa mendadak gloomy. Trus kalo saya bilang ""Aku depresi."" Mereka dengan entengnya jawab, ""Halaaaah. Kamu depresi apasih ? Kek ABG labil aja."" Sedih akutuh, dok",1
572,"Yaampun,saya jadi depresi",1
573,"You're not alone. Iya saya juga lagi stress, depresi But dear, kamu gamau kan makin jadi beban buat ortu? Bayangin betapa sedihnya mereka kalau kamu gaada Sama2 semangat yuk jangan nyerah",1
574,"Setertutup-tertutupnya orang, pasti ttp butuh teman ngobrol. Tuhan menyelamatkan saya dr depresi.",1
575,"Otak dan fisik saya mati rasa... Saya depresi berat, saat berjalan tatapan saya kosong melongpong. Beberapa bulan saya mengucilkan diri saya dari keluarga dan teman2 saya... Setiap hari keluarga saya berusaha menghubungi saya, tapi tidak ada satupun yg saya tanggapi",1
576,"Saat ini lah titik terendah semasa hidup saya, jiwa dan otak saya tiap hari mendidih..mempertanyakan sebenernya siapa saya? Apa yg bisa saya lakukan? Saya depresi karena diri sendiri... pekerjaan saya amburadul, bahkan saya tidak bisa berpikir atau melakukan hal kecil...",1
577,"Hidup yg menekan mmbuat saya tidak hanya mnyalahkan diri sendiri tapi juga org lain d sekitar saya, Maaf. Depresi n lelah ini mustahil utk bs saya pikul sendiri.",1
578,Saya sih sadar lg depresi,1
579,Om saya depresi. Mohon pencerahannya,1
580,saya juga dulu sempat depresi dan ada pikiran buat bunuh diri. dan yg saya butuhin disitu bukan sekedar pelukan apalgi cuma virtual doang. yg saya butuhkan disitu motivasi dan alasan kenapa saya harus tetap hidup. makanya saya bisa ngasih argumen bukan asal bilang gitu aja.,1
581,Huft... Depresi saya ngurus begini doang sedih dah ah,1
582,Kayaknya hidup saya 24/7 depresi. pic.twitter.com/uas1WsyeD4,1
583,"The last. Saya tidak malu pernah mengalami depresi, pernah cutting, dan pernah terbesit ingin bunuh diri. Saya malah bersyukur, karena ketika saya tersadar, saya jadi bisa lebih mensyukuri hidup. # HariPencegahanBunuhDiri",1
584,"Apa lebih baik saya mati? Kerja ndak dapat-dapat, stress berat, siklus haid berantakan sejak lulus kuliah. AKU JUGA BISA DEPRESI",1
585,"Maaf saya depresi, bukan kesepian.",1
586,"Saya stress dengan sistem pengajaran sekarang..., membuat saya frustasi dan depresi.., saya ingin menjadi remaja bahagia namun selalu saja saya dibayangi rasa depresi yg berkepanjangan krn sekolah :'( @ Kemdikbud_RI",1
587,Saya depresi,1
588,"Melihat tanda2 depresi ringan, sepertinya saya dlm masa itu",1
589,saya depresi,1
590,saya depresi dan saya menyerah.,1
591,Stress berkepanjangan membuat saya depresi,1
592,depresi saya,1
593,"Sabar ya, saya jg pernah depresi capek sm hidup saya. Tidur aja dulu atau klo ngomel2 di twt bikin kamu lega ya gpp silahkan. Tetap semangat, semoga bsk jd lebih baik lg ya",1
594,"Saya ada indikasi stress, depresi, atau gila",1
595,Saya depresi,1
596,"Saya mulai bangkit dari depresi, saya mulai kehidupan dari titik 0 lagi. Seperti itulah saya sekarang. Mulai dari pernah tidak percaya akan Tuhan, dan sekarang Tuhan memberi saya petunjuk bahwa dia ada, dia peduli, dia sayang kepada umatnya.",1
597,"Habis baca ini saya ingin menyakiti diri sendiri, depresi hebat",1
598,"Saya penyintas bunuh diri, depresi, dan trauma. Apa yang saya lihat beberapa hari ini di linimasa Twitter mengkonfirmasi betapa tidak peduli dan jahatnya kita sebagai manusia terhadap penderitaan orang lain.",1
599,"Saya shock,panik, depresi,,harus gimana lagi iki",1
600,"ini salah, itu salah. ingin nangis. ingin mati.",1
601,Ya.. gue sering merasa sangat down. Dan ingin mati.,1
602,Saking sepinya hati ini mulai mati dan tak ingin hidup,1
603,"Ngga. Mau mati aja :( Ingin kuteriak, haruskah aku menyayat nadi ini agar dia notis aku",1
604,semalem alfian ingin mati rasanya,1
605,Selamat pagi. Aku rindu memeluk diriku sendiri. Sungguh rasanya ingin mati,1
606,"jam 11:52 am di aula ursula, bosan, ingin pulang, dan mati sekarang juga",1
607,"aku ingin mati, ya Allah",1
608,Rasanya ingin mati saja.,1
609,rasanya ingin MATI aja,1
610,"rasanya ingin mati aja, tapi kalo aku mati siapa yang bakal....peduli? Wkwk. https://twitter.com/tubirfess/status/1058720480247468033 â¦",1
611,ingin mati saja..,1
612,"rasa ku ingin lenyap, tak lagi pandangan ku tancapkan. tak ada arus angin atau rintik hujan bahkan gelombang suara apapun, rasa mati ku harap harap datang",1
613,Sekeras apapun kau berusaha. Jika hanya satu pedal yang mampu tergoes maka sepeda pun akan terjatuh. Hanya ada 2 pilihan sengsara dengan perjuangan atau mati sengsara karena menyerah. Lalu masihkah kau ingin lanjut? Setidaknya kau sudah berusaha.,1
614,rasanya ingin mati saja,1
615,Ingin Mati tapi Takut Bunuh diri krna takut Dosa...,1
616,Rasanya aku ingin mati..,1
617,"Kalian tau, gua ini gak suka banget sama org yang bilang begitu bercanda. Kalo gtu rasanya ingin beneran mati aja karena ya lu percuma gak di hargai kan di hidup ini ? :)",1
618,... ingin mati saja.,1
619,"Dengarkan rasa sakitmu, keduanya adalah sejarah dan peramal. Penderitaan akan mengajarkan kita akan jadi apa. Kadang begitu buruk, rasanya ingin mati saja. Tapi kita tak sungguh hidup sampai merasakan sedikit kematian. # fuck # fuckoff",1
620,Aku hanya ingin lebih baik dari aku yang dulu. Entah segalanya terasa melelahkan. Terasa bosan dan serasa hampir mati. Namun hidup itu juga akan datang. Ini hanya soal waktu.,1
621,"Semakin mati matian ingin bahagia dan dicintai, justru semakin kesepian .",1
622,Jika terjadi yang demikian rasa nya ingin mati cepet-cepet Ini pengorbanan apa kebodohan??? #,1
623,Depresi: Terpuruk Rasa Ingin Mati,1
624,Saya mahu mati tapi masih ingin hidup. Macam mana itu,1
625,Ingin mati,1
626,berkutik dengan depresi akhir akhir ini sampai benar benar ingin mati. ah aku butuh teman.,1
627,"Astaga, ingin mati ))",1
628,"Jika ku ingin berterima kasih, aku berterima kasih kepada mati. Hanya itu caraku menghilang dan tak membebani.",1
629,"Ku ingin mati saja tidur selamanya daripada ku tak dapat bercerita kepada siapapun, ternyata ini menyiksa...",1
630,"Sesuai dgn diriku yg sangat ingin mati, tapi justru malah perasaan yg mati di tmpt keramaian.""",1
631,INGIN MATI,1
632,"Lelah karna aktivitas boleh, lelah hidup sampai-sampai ingin mati kalau bisa, jangan. Kalau pernah terucap, percayalah, mungkin aku cuma bercanda, mungkin.",1
633,Pagi... Yaa pagi yang terbalut luka hati... Dan rasa ingin Mati.,1
634,Seperti dibunuh namun tak mati mati Aku ingin waras dari kegilaan ini,1
635,"Sinarku seperti ingin mati, meredup perlahan",1
636,Saya malah ingin mati cepat,1
637,Ingin mati hari ini,1
638,Kadang aku ingin mati kadang aku ingin punya rumah sendiri di atas bukit dan menjadi petani.,1
639,Ingin mati saja,1
640,Ingin ku mati saja.,1
641,Membuat ku terpuruk rasa ingin mati # ent # oph,1
642,"mood ingin mati ini selalu nongol ketika saya sendiri. Jadi kadang-kadang teman saya suka menyemangati saya dgn jokes kalo sy mati nanti ga bs lihat One Piece tamat, tp kadang sy pun mikir apa bisa sy masih bertahan 2 tahun kedepan?",1
643,"gw ga ada uang, gw ga pny tujuan hidup, udah beberapa kali terbesit keinginan buat mati, yg lebih parah mood itu kadang muncul kadang hilang, kalau muncul benar2 rasanya bisa nekat, krn kepala rasanya stress berat sampe ingin muntah, nangis sendirian dikamar dan yg lbh repot",1
644,Ayo dong bikin aku cepat mati lagi bosan hidup.,1
645,Ini saking capenya udah kaya hidup segan mati pun tak ingin.,1
646,mungkin bisa di bilang ini adalah hidup tersial dan terkampret yg pernah kurasakan. rasa muak bosan jenuh dan lelah ini membuatku ingin mati tampa perduli tetang apapun itu.,1
647,"Waktu saya umur 13tahun pernah mencoba bunuh diri. Yup. Bukan karena saya ingin mati. Saya hanya ingin menghukum orang yang menyakiti hati saya. Saya pikir orang itu akan menyesali tidak hanya kata2nya, tetapi juga hidupnya.",1
648,"Stress, emosi tidak stabil, dan ingin mati saja.",1
649,"Rasa ini menyiksaku, menyiksa setengah mati. Kadang ingin kuakhiri ini sampai disini...",1
650,Hujan jangan pergi. Aku kesepian.,1
651,Bukan ku mengeluh hanya saja terkadang sulit mengatasi kesepian.,1
652,kesepian,1
653,"Kesepian mengajarkanku makna hidup: Sejatinya kita sendirian, lahir sendiri, berjuang sendiri, mati sendiri. Diluar sana, aku melihat orang-orang begitu bergantung pada cinta pasangannya. Lalu mereka tersakiti, mencari cinta yang baru, tersakiti dan mencari cinta yang baru.",1
654,"Kesepian membantuku menemukan diriku: Lebih banyak waktu sendiri, mencari hobi-hobi baru, melakukan hal-hal baru, menemukan hal apa yang aku suka. Menjadikannya pekerjaan, menulis hal-hal seperti ini.",1
655,Orang-orang bilang aku anti sosial. Sebenarnya aku ingin membaur. Aku seperti orang yang tak tahu kemana harus pulang. Teman serasa jadi formalitas. Jadi aku berjalan sendirian bersama kesepian sang teman lama.,1
656,"yah gimana ga iri, aku selalu kesepian. tiap hari. kdng mnghrap ssorg, tp ga ad yg peka. dg alasan aku monoton, ga asik.",1
657,"terkadang, aku benci hujan. wanginya selalu mengingatkan bahwa aku sedang kesepian.",1
658,"Ada kalanya aku merasa tidak punya apa-apa, selain kesepian. https://twitter.com/zarryhendrik/status/1059789346520236032 â¦",1
659,"Setiap kali aku kesepian, kehilangan arah dihidupku, melupakan mimpiku atau ketika aku mengambil jalan yg salah, kau selalu disisiku. Hwang Wooyeon, terimakasih banyak.""""",1
660,Punya temen banyak. Ga ngefek. Tetep aja kesepian,1
661,saya merasa aura kesepian,1
662,"Sure ge, saya kesepian..",1
663,Kesepian ditengah keramaian,1
664,Ya Allah kesepian,1
665,Kesepian..,1
666,Aku tau rasanya kesepian soalnya,1
667,kok aku kesepian ya padahal lagi rame rame,1
668,"pernah ga si ngerasa kesepian banget, padahal disekeliling kita banyak yg nemenin kita tapi tetep aja ngerasa hampa",1
669,Kesepian sendiri.,1
670,"Canggung dalam keramaian, damai dalam kesepian",1
671,"Menyukai kesunyian, membenci kesepian.",1
672,Kesepian,1
673,Kesepian diantara rutinitas~,1
674,Terkadang memang merasa sangat kesepian,1
675,"Temani aku, aku kesepian",1
676,"mata tidur, bantal terjaga. aku terlibat kesepian, tanpa senjata.",1
677,Ini aku lagi kesepian dong,1
678,Aku dikelilingi banyak orang tapi aku kesepian,1
679,Kukira aku galau galau karena apa ternyata aku kesepian,1
680,"Iyo lah, kesepian dan depresi itu teman lama ku juga :)",1
681,Bagiku kesepian dan penderitaan adalah teman,1
682,Dalam keramaian ku merasakan kesepian.,1
683,Gua udah gak tahan dengan kesepian ini,1
684,Kesepian,1
685,saya merasa saya kesepian,1
686,Tiba-tiba saja rasa kesepian..,1
687,"jadi aku di sekolah itu jujur aja kesepian.. punya temen paling satu dua orang, jujur aja bosen ya.. aku ngeliat temen2 aku pada bikin projek semua, ya mau buka booth bazaar bareng lah, ada yang bikin clothing line bareng, ada yang bikin projek rescue anjing bareng, etc.",1
688,"aku ngerasa kesepian kyk, aduh aku tuh mau dong bikin projek bareng temen2.. tapi karena aku gak punya temen di sekolah, aku cari temen2ku yang lain, yang seru banget, bisa diajak ngobrol, inclusive, friendly, baik banget, lucu2, yaitu temen2 joyful",1
689,Dan saya ada di posisi kesepian.,1
690,Gue kesepian,1
691,"Gue cuma pengen sendiri. Bener-bener sendiri, sampai saatnya gue kesepian, banget.",1
692,aku tuh kesepian.,1
693,Kesepian dalam keramaian,1
694,- Diriku kesepian -,1
695,Sy tertawa dalam kesepian...,1
696,"kesepian rasanya, sendiri itu gak enak :(",1
697,"Aku mengakui bahwa kau kuat, karena kau orang yang tahu akan rasa sakit karena kesepian, seperti diriku. Dan rasa sakit itulah yang membuat seseorang menjadi kuat.""""",1
698,"Mau beli keramaian, karena selalu kesepian :(",1
699,Ada hal hal tertentu yang dapat menyinggung kesepian ku..,1
700,lelah hidup di keluarga yg toxic.,1
701,"Rasa murung, jenuh, dan lelah menghantui hati ini... Bahkan masalah sex pun aku tak selera sedikitpun... Belakangan ini aku menjalani hidup ini dengan senyum-senyum palsu...",1
702,Hah. Lelah banget hidup.,1
703,"Ketika sadar dan ingat soal yang barusan. Sadar betapa cuma sejengkalnya antara hidup dan mati. Aneka ragam perasaan akan menyeruak secara otomatis. Entah itu perasaan lelah, sendiri, menyesal, nggak berguna, dan lain-lain. Di situ lah manusia biasanya rindu dengan Tuhannya.",1
704,Gua mau ke dokter tanyain kondisi gua tp kok gua takut hasilnya sama kaya 5tahun lalu. Hidup gua bergantung obat trus lelah hayati //,1
705,"Lelah hati ini, lelah hidup denganmu""""",1
706,// Bener-bener lelah hidup gua..gua udah gakuat.,1
707,"Tapi ntah kenapa, aku udh cukup lelah dan muak dgn hidup ini",1
708,"Mulai lelah dengan hidup ini . Kadang suka sedih aja , kerja sampek pagi tapi tetep aja enggak dapet apresiasi dari kantor pic.twitter.com/6NpJi9XjHr",1
709,"Bukan, ini bukan perihal lelah karena cinta. Tapi ini perihal lelah tentang hidup. Sometimes I think gue engga mampu"". Tapi hati bilang ""gausa cengeng deh Lo! Diluar sana masih byk yg hidup nya complicated dari pada hidup Lo!."" OKE BAIK. I wanna be single fighter. But, I can't.""",1
710,"Sebenarnya sudah lelah begini, sampai di perbatasan. Tp itu lah hidup, selama blm bisa pergi harus kuat bertahan.",1
711,Kadang merasa teramat lelah karena harus sendiri menerjang kerasnya hidup untuk masa depan,1
712,Lelah menghadapi cobaan hidup :( pic.twitter.com/3tuFqezwH6,1
713,"Kadang lelah, tapi hidup memang mestinya selelah ini.",1
714,Owh hidup aku sungguh lelah,1
715,"Lelah,cape, mules, badan ringsek campur aduk,, kayak ga mw hidup kyk gini",1
716,Ternyata hidup itu singkat kalau dibawa main-main # lelah,1
717,"gw lg berada dlm fase dimana gw lelah sm permainan kehidupan. naik turunnya hidup gw, dr segi manapun mulai dr keuangan, keluarga, percintaan, sampe interpersonal. pdhl gw msh muda pgn ngerasain santai sdkit kayaknya susahh bgt ya :')",1
718,"aku lelah tidur gabisa, makan ga habis, kerjaan lagi kosong, untung hidup gak bosen.",1
719,Sedang lelah untuk hidup,1
720,kayanya hidup gue lelah banget ya sampe gue lupa makan dari pagi :),1
721,aq lelah hidup,1
722,"Ingin hidup normal, tenang aman tentram, ngga ada yg ganggu ngga ada yg merusak ketenangan sedih, lelah rasanya :'(",1
723,"Terkadang hidup ini terlihat benar dan terkadang terlihat salah, Kadang benar benar salah.... â lelah",1
724,Smua hal yg lu pengen jdi kenyataan saat lu sudah bener-bener lelah sma hidup dan memejamkan mata. Setelah mata terbuka lgi smua hal yg lu pngen ternyata fana alias cuma mimpi. Lelah sekali kpan ini berakir? Brp lma lgi usia gua buat tinggal didunia kejam ini?,1
725,saya pegi dulu dah lelah hidup,1
726,"Lelah begini terus. Pengen hidup normal rasanya. Yang bisa kayak kata orang, jalanin aja"". Tapi nggak bisa. Pasti ada aja yang dipikirin. Kenapa harus begini? Disetiap down selalu mikirin banyak hal. Nangis sendiri, lelah sendiri.""",1
727,"Kalo lelah sama hidup tuh keknya mau mati aja, tapi kalo gw mati gw pasti ga masuk surga.",1
728,tadi kebangun jam setengah 4 karna mimpi. lagi. dan lagi. udah lelah sama hidup trus lelah juga pas mimpi. hm,1
729,Kadang lelah dengan impian-impian sendiri. Tapi apa mungkin hidup tanpa harapan-harapan?,1
730,Lelah lihat saya hidup segan mati tak mau ya.,1
731,"[ Mengundang untuk tidur. Tidur aja, gausah hidup. Lelah ]",1
732,"Kadang lelah juga hidup mendunia. Bukan berarti ingin cepat mati. Tapi sepertinya, memang sudah saatnya untuk serius melangitkan hati.",1
733,Capek berbohong... Rasanya hidup gelap banget. Pengen berhenti. Lelah banget.,1
734,"Bagi kalian yg lelah akan hidup ini, bunuh diri adalah solusi tercepat dan nyata. Hehehehe",1
735,"Menyerahlah, hidup itu lelah bro, ayo semangat menyerah",1
736,Lelah hidup,1
737,"[Idm] bolehkah aku numpang curhat, lelah banget, capek sama hidup sendiri @ BTS_twt pic.twitter.com/BgpJosHLLz",1
738,"Hari ini berjalan seperti biasanya dimana hidupku dipenuhi dengan masalah.Bukannya tidak bersyukur tapi lelah hidup seperti ini ingin sekali rasanya hidup seperti orang lain yg selalu damai, aman, bahagia.",1
739,aing lelah dgn hidup,1
740,"Lelah sama hidup ini, ingin istirahat yg Tak terganggu oleh siapapun.",1
741,"Allah, aku benar-benar lelah untuk hidup. aku benar-benar payah, bukan? hem :'(",1
742,"Rasanya aku menjalani hidup seperti mesin. Dipaksa bertahan, makan obat setiap hari untuk penyeimbang, tapi mati rasa. Kemarin sudah cukup aku lelah dan menyerah, sekarang jangan lagi. Namun aku kebingungan sendiri. Bagaimana ini.",1
743,lelah akan beban hidup .g,1
744,"Biar kuliah gue biasa-biasa aja, gue pernah lelah sama hidup (dan ingin berhenti), dan lain-lain, gue rasa ini lah yang gue lebih butuh: belajar hidup. Sekalipun orang lain belajarnya mungkin nggak seperti ini caranya. Sekalipun selamanya luka itu akan ada di hidup gue...",1
745,lama lama ko gua capek ya. tapi gatau capek karna apa. hidup? rutinitas yg itu itu aja tapi ngebosenin? temen yang lama lama makin berkurang? pacar yang susah bgt ditemuin? kuliah yang bikin lelah? atau keluarga yang ga klik?,1
746,"Pokoknya gue udah lelah hidup. Ketemu dokter aja gak bisa, nanti dikatain gila ngapain mau ketemu dokter segala. Curhat sama temen aja gak ada yang bakal percaya. :)",1
747,"ya sama gw juga. hidup gw udah terlalu lelah sama banyak masalah, ga mau sumpek lagi baca2 beranteman politik....",1
748,Aku lelah sekali dengan hidup ini,1
749,"Lelah dengan hidup, seriously:(",1
750,"Hal paling nekat yang pernah saya lakukan adalah, saya memutuskan untuk tetep melanjutkan hidup disaat saya ingin mati untuk mengakhiri segalanya",1
751,"Meskipun ada kalanya gw ingin berhenti hidup, ingin mengakhiri semua ini, ingin keretanya berhenti, tapi gw akan selalu bilang ke yang lain untuk tetap berjuang. Gw tetap ngirim peluk untuk mereka. I know, it's weird.",1
752,Rasa rasanya ingin mengakhiri hidup,1
753,13/14 ingin mengakhiri hidup,1
754,Kadang suka berfikir mau mengakhiri hidup tapi itu semua gabisa balikin keluarga aku lagi kan (â£Ì_â£Ì),1
755,Pernah suatu waktu ketika dihadapkan pada masalah yang menentuka masa depan membuat ku sangat stress dan depresi. Aku pernah memiliki keinginan untuk mengakhiri hidup ini karena merasa tidak ada seorang pun yang dapat mengerti aku.,1
756,"Pernah ada diposisi sangat amat ingin untuk mengakhiri hidup, aku tau segala resikonya, aku tau tuhan bakal marah, aku tahu arwahku bakal ditolak. Tapi apa aku peduli? GA! Yang aku pikirkan, aku cuma mau berhenti. Itu aja, aku bakal nanggung segala resiko",1
757,"kalo aku goblok gitu aja ga bisa"" ""ga ada kebanggan nya jadi anak"" ""kerjaan nya ngerepotin aja"" disitu aku merasa ingin mengakhiri hidup""",1
758,"19 tahun hidup dengan kecenderungan untuk mengakhiri hidup, terhitung sejak 3 tahun lalu sampai saat ini.",1
759,/rlt/ aku sekarang lagi dititik pengin mengakhiri hidup. Aku cape disalahin tanpa sebab sama mama aku. Aku cape dipanggil anjing setiap hari. Apa aku mengakhiri hidup aja ya biar mama aku ga marahÂ² ke aku terus?,1
760,"Disana saya berusaha bertahan karna memang ada yg sayang & membutuhkan saya. Tidak peduli bagaimana orang lain memandang saya & mengatakan kekurangan saya, keluarga saya selalu ada untuk saya & mengatakan kelebihan saya. Setidaknya saya bisa lepas dari pikiran mengakhiri hidup",1
761,Evey single day of my life serasa ingin mengakhiri hidup. Overthinking makes everything even worse.,1
762,Semangat untuk mengakhiri hidup lebih cepat,1
763,Sempat Terpikir Dalam Pikiranku Untuk Mengakhiri Hidup Ini.Ngga Kuat Rasanya,1
764,"Ini yg saya rasain dok, saya ingin mengakhiri hidup saya sebab saya hidup pun tidak ada gunanya untuk siapapun. Saya stress dok",1
765,"Saya pernah merasa sangat insecure, clueless, stress meskipun tidak sampai melukai bahkan berpikir untuk mengakhiri hidup. Saya lemah, tidak bisa bekerja dibawah tekanan. Iya saya lemah tidak seperti kamu",1
766,"Hal paling nekat yang pernah saya lakukan adalah, saya memutuskan untuk tetep melanjutkan hidup disaat saya ingin mati untuk mengakhiri segalanya",1
767,Same bro :( akupun sering ingin mengakhiri hidup,1
768,Bang saya ingin mengakhiri hidup â SEND ME YOUR LINE ID/WHATSAPP! https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM32CTTIRNRX5OXBX7D7SLNZN62UYY2Z2KFVBM4QZVKG276FICJQUH4DB7YEV7M2VONS5LPBQLUIORJE2YHVWSCKGPBOHXYPXKSC27R6LPZSEYAFYZ53LHVG4LBOBB6QK46PGHLYM4ZDPVJMTRQSO2OPPSIUYFB5HK5NNIJ4H3TI43KFDU4EKQ==== â¦,1
769,"Aku juga gini, tapi kadang suka mikir gaada yg bisa disalahin selain diri sendiri. Ujung2nya suka pengen mengakhiri hidup",1
770,"Adakah kesembuhan dari sakit yg aku derita,kalau tidak ingat anak istri dan orang tua,ingin rasanya aku mengakhiri hidup",1
771,tanpa kpop saya sudah mengakhiri hidup ini pak/bu :) ini sumber kebahagiaan saya,1
772,"Kalau sudah seperti ini, tawaran untuk segera mengakhiri hidup terasa menggiurkan."" Ucapku pada pantulan yang ada di cermin.""",1
773,Rasanya kuingin mengakhiri hidup..,1
774,"Sempat terlintas di pikiran ku, aku memilih mengakhiri semuanya dengan perlahan lahan Aku merasa terbiasa dengan hidup seperti sekarang. Mengikuti drama semua orang dan berakhir mengenaskan.",1
775,Lelah sangatlah lelah. Hidup yang penuh dengan orang-orang yang menyebalkan. Dan bertemu dengan orang-orang yang menakutkan. Sampai aku lupa akan tujuan ku. Menyelesaikan semuanya dan mengakhiri semuanya,1
776,Mengakhiri hidup pernah menjadi opsi,1
777,Kemarin aku berpikir hidupku hanya sampai hari ini saja. Seharian penuh aku berjuang melawan pikiranku sendiri untuk mengakhiri hidup. Sungguh melelahkan. But I survived. So proud of myself. :),1
778,Mengakhiri hidup? :((,1
779,"Dan saya pernah punya pikiran untuk mengakhiri hidup saya dok. Berpikir bahwa saya tidak berguna, tidak layak hidup, mungin dunia akan lebih baik tanpa saya. Apakah saya depresi dok? Mohon balasannya. pic.twitter.com/3K0ajd0xhR",1
780,Cobaan ga berhenti dateng nya kaya kereta express. Ngerasa ga punya temen sama sekali. Bahkan berencana mengakhiri hidup tp bingung gimana caranya. Bodo memang,1
781,/rlt mungkin ini bahagia terakhir ku sebelum aku mengakhiri hidup ku,1
782,"Kalaupun mengakhiri hidup adalah perbuatan yang diperbolehkan, pasti sudah dari kemarin aku melakukannya...",1
783,"Sempat terlintas untuk mengakhiri hidup karna gapunya temen yang bener bener Ga kuwat gengs, tiap hari.",1
784,"Ya Allah, ampuni aku, sekarang rasa putus asa memenuhi tubuh, ingin rasanya aku mengakhiri hidup dan segera terhindar dari lubang gelap pekat ini.",1
785,"Kadang pas pikiran gue pendek, gue berpikir bahwa satu2nya cara mengakhiri masalah ini adalah dengan mengakhiri hidup. Oke... slap me haha.",1
786,Ingin mengakhiri hidup tapi takut masuk neraka,1
787,Ingin mengakhiri hidup tapi inget orang tua udah kerja keras,1
788,"Dan yang aku alami ini termasuk golongan depresu berat, gimana rasanya? Rasanya? Ya kaya di drama2 kepengennya mengakhiri hidup biar tenang, ceritanya aku tampilin pict disini pic.twitter.com/0OEAnvA5dx",1
789,"/rlt/ kdg aku mikir kalau aku mengakhiri hidup, bakal ada yg sedih gk ya selain orangtua. karna selama ini aku merasa gk punya teman, gk ada orang yg bener2 mau berteman sama aku. aku ingin coba ngetes siapa yg beneran peduli tp aku tau itu hal yg gak baik. cheer me up, please?",1
790,aku bisa dan akan selalu bilang.. semua baik-baik saja.. tapi sering datang pikiran bahwa.. mengakhiri hidup itu lebih baik.. jika demikian.. apakah semua masih baik-baik saja?,1
791,"maaf ga bagus, tapi kmrin aku sempet down sampai terlintas mengakhiri hidup tapi alhamdulillah tersadar abis random picking n baca Surah Faatir terutama ayat 10. pic.twitter.com/YZb2pHlpuO",1
792,/rlt/ suka terlintas dibenak saya akhir akhir ini buat mengakhiri hidup. Suka ngerasa gak guna buat bertahan hidup,1
793,( tbh i dunno how to say. I've been in depressed situation before. Pikiranku tiap saat selalu ingin mengakhiri hidup terutama kalo lagi insom banyak rencana rencana bunuh diri yg mau aku lakuin. +,1
794,Sayangnya gua terlalu banyak alasan untuk mengakhiri hidup,1
795,"Kalau mengakhiri hidup itu gak dosa, pasti saya udah melakukannya sejak dulu hehe",1
796,"Kadang rasanya pengen mengakhiri hidup ini, lelah dengan dengan semua ini Tuhan",1
797,"Kesedihan, keputus asa-an, ketidakberdayaan, dan keinginan untuk mengakhiri hidup",1
798,akhir-akhir ini sering berfikir ingin mengakhiri hidup.,1
799,"Terlalu banyak luka, yang membuat aku ingin mengakhiri hidup",1
800,"- malam ini aku patah semangat lagi, aku kecewa dan aku sedih",1
801,"Gak lah, Dah Patah semangat Aku, Bertapa di HUTAN ajalah,",1
802,Udh patah semangat dluan aja,1
803,"Guna lah yan, aku patah semangat",1
804,Apa cuma aku yang sering patah semangat karena mulut orangtuaku sendiri ? pic.twitter.com/ElmB0iiH4R,1
805,"Patah pinggang, patah hati, patah semangat...",1
806,Memang akan ada masa kau akan patah semangat,1
807,Terlalu overthinking ni yg menyebabkan aku patah semangat.,1
808,weh patah semangat la nak belajar kalau tengok semuaorg balik...,1
809,susah amat ya keluar dari zona patah hati. padahal lagi butuh2nya semangat.,1
810,Ini yang bisa membuat gila.. Membuat tak memiliki semangat dalam berkarya.. Patah segala yang ada..,1
811,Maaflah takdapek nak teruskan. Patah semangat,1
812,[idm] Kasih aku motivasi dong my. Lagi patah semangat :' # MTVEMABiggestFansBTS @ BTS_twt,1
813,sampai dititik 'sudah patah semangat',1
814,Patah arah Patah semangat,1
815,Terasa patah semangat,1
816,terkadang sebuah kata bisa membuat patah semangat seseorang,1
817,Patah semangat deh,1
818,"Nggak down,Tapi patah semangat aja.",1
819,patah semangat tetibe rasa malas nak pegi......,1
820,"Hm adanya pas TA di kampus. Disaat dosbing materi gua ngejatohin, bikin patah semangat, gak pede buat sidang dan optimis gak lulus, dosen teknis gua menyemangati habis-habisan!",1
821,"Kau yang membuat ku semangat, kau juga yang membuatku patah semangat.",1
822,aku dah patah semangat dahni,1
823,Patah semangat terusss cuti bln 11/12 dibekukan,1
824,aku udah patah semangat nih :( kebanyakan aku di skip terus ã ã ,1
825,[] patah semangat/?,1
